acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-8556,31051,35955,-3041,27953,-12692
-7168,33410,37258,1575,26355,-9769
-5420,26647,37258,1784,-4412,1577
-6584,25255,30975,3739,-9183,3400
-7884,16215,16167,8626,-10765,5386
-9048,13227,14083,9434,-9297,4788
-12476,8291,10731,10457,-7226,2983
-12936,7707,11035,9953,-8116,2843
-13916,6139,10743,8711,-9117,3376
-14224,3543,7019,7942,-10835,4347
-14688,-1021,883,12318,-14184,5712
-14460,-1141,1343,13405,-14585,5795
-12008,-369,2203,12338,-10911,5635
-11168,-609,1451,10483,-4047,3704
-6532,495,83,14312,9399,-5388
-3272,3191,787,16233,15356,-7952
1536,11631,3931,18149,27953,-12003
704,23859,11915,17449,27953,-17472
-8676,22899,37258,12613,27953,-13465
-3452,20527,37258,13031,25827,-9822
-3332,18159,37258,6136,4258,-1826
-5092,10151,26267,467,-10181,3763
-6760,647,15595,-430,-13394,2757
-8140,-665,14143,-1169,-12839,1880
-10664,-2665,14643,-7965,-13465,170
-10476,-2725,15103,-10979,-14098,748
-11024,-629,13519,-19233,-13793,2347
-11384,551,13199,-21664,-12855,2767
-10540,3031,11091,-28391,-6847,2895
-9372,3339,10611,-29681,-3864,2538
-6420,3279,11995,-29809,5734,-651
-7652,10723,22359,-21549,13708,-5918
-5484,33410,37258,-3741,5193,-5230
-4552,33195,37258,-4460,-1041,-1369
-7548,21599,22447,-1022,-15747,7497
-7948,20835,21235,-245,-15492,7510
-10348,15131,16847,2576,-12927,6476
-12984,9203,12739,4165,-9493,3570
-13656,7959,11335,4419,-8923,2528
-13636,5459,9903,4638,-9420,798
-13636,5091,8295,4456,-10836,1079
-12672,2891,2151,6644,-15756,3042
-13852,2015,1499,8860,-15636,3108
-13640,2091,2675,11692,-13198,2192
-12912,2183,3775,11365,-11648,2128
-11516,1819,-321,12425,-3846,-787
-9816,3175,-913,13070,-64,-2772
-1664,10331,-113,13725,18281,-10485
2292,14259,179,13551,26682,-11997
-3504,24271,11551,20569,27953,-16311
