ax,ay,az,gx,gy,gz,mx,my,mz
0.06811523,0.3657227,-0.9160156,1.557252,4.335878,-0.1984733,26.68,-135.24,-113.16
0.07104492,0.3620605,-0.9160156,1.244275,2.961832,0.6412213,26.68,-135.24,-113.16
0.06396484,0.3669434,-0.9123535,2.022901,3.061069,1.389313,26.68,-135.24,-112.24
0.06665039,0.3696289,-0.9111328,1.259542,2.801527,0.2977099,26.68,-135.24,-112.24
0.06787109,0.3635254,-0.9143066,2.877863,4.343512,0.3664122,26.68,-135.24,-112.24
0.06665039,0.3625488,-0.9086914,0.2442748,3.21374,-0.610687,26.68,-135.24,-112.24
0.06567383,0.3725586,-0.9135742,2.358779,4.305344,0.1374046,26.68,-135.24,-112.24
0.06542969,0.3740234,-0.9108887,1.564886,3.610687,-1.458015,26.68,-135.24,-112.24
0.06201172,0.362793,-0.9165039,2.137405,4.351145,-1.320611,26.68,-135.24,-112.24
0.07055664,0.3549805,-0.9206543,0.2137404,3.335878,0.08396947,26.68,-135.24,-112.24
0.0612793,0.3649902,-0.9140625,1.21374,3.839695,-0.03053435,26.68,-135.24,-112.24
0.05908203,0.3618164,-0.9116211,2.198473,3.801527,-1.320611,26.68,-135.24,-112.24
0.06835938,0.3679199,-0.9101563,1.961832,3.061069,0.1908397,26.68,-135.24,-112.24
0.06591797,0.3671875,-0.9099121,2.572519,3.366412,0.08396947,26.68,-135.24,-112.24
0.06396484,0.3659668,-0.9174805,4.007634,5.70229,0.2137404,27.6,-135.24,-112.24
0.06005859,0.3662109,-0.9172363,0.7938931,4.259542,-0.351145,27.6,-135.24,-112.24
0.06079102,0.3723145,-0.9172363,0.2213741,3.183206,-0.1221374,26.68,-135.24,-112.24
0.06494141,0.3710938,-0.9172363,1.473282,2.877863,-0.4732824,26.68,-135.24,-112.24
0.06469727,0.3652344,-0.9160156,1.618321,5.030534,-0.740458,26.68,-135.24,-112.24
0.06274414,0.3613281,-0.9243164,4.480916,7.419847,-0.3129771,26.68,-135.24,-112.24
0.0612793,0.3642578,-0.9311523,1.427481,3.938931,1.099237,26.68,-135.24,-112.24
0.0612793,0.3781738,-0.907959,1.343511,4.48855,1.267176,26.68,-135.24,-112.24
0.06713867,0.3684082,-0.9101563,2.717557,3.320611,-0.5496183,26.68,-135.24,-112.24
0.06445313,0.3623047,-0.9152832,3.816794,6.099236,-0.480916,26.68,-135.24,-112.24
0.06542969,0.355957,-0.9240723,3.229008,3.183206,-0.7633588,26.68,-135.24,-112.24
0.0703125,0.3637695,-0.9194336,1.030534,2.80916,-0.1832061,26.68,-135.24,-112.24
0.06176758,0.3635254,-0.9165039,4.19084,2.580153,-1.854962,26.68,-135.24,-112.24
0.0625,0.3596191,-0.9118652,1.847328,2.847328,-3.007634,27.6,-135.24,-112.24
0.0612793,0.3669434,-0.9099121,0.5343512,1.862595,-2.923664,27.6,-135.24,-112.24
0.06225586,0.3674316,-0.9135742,0.4885496,0.6946565,-2.015267,27.6,-135.24,-112.24
0.06054688,0.3730469,-0.9150391,0.6259542,1.496183,-0.5954198,27.6,-135.24,-113.16
