ax,ay,az,gx,gy,gz,mx,my,mz
0.4211426,1.005371,-0.3693848,-5.59542,-0.007633588,-0.4961832,-48.76,-65.32,-140.76
0.4216309,1.003174,-0.324707,-12.32824,-7.748092,-4.305344,-48.76,-65.32,-140.76
0.4223633,1.005859,-0.300293,-14.51908,-10.06107,-12.05344,-50.6,-65.32,-139.84
0.4301758,0.9335938,-0.3051758,-11.41985,-13.07634,-16.12214,-50.6,-65.32,-139.84
0.4335938,0.9094238,-0.3156738,-13.09924,-19.61069,-16.22137,-50.6,-65.32,-139.84
0.4243164,0.9287109,-0.3095703,-12.80916,-24.29008,-17.23664,-53.36,-66.24,-139.84
0.4101563,0.951416,-0.2856445,-22.61069,-24.35114,-22.61832,-53.36,-66.24,-139.84
0.458252,0.923584,-0.3037109,-24.31298,-21.35114,-29.17557,-53.36,-66.24,-139.84
0.4870605,0.9025879,-0.2878418,-24.92366,-25.07634,-32.0458,-57.04,-69.0,-138.92
0.4858398,0.8981934,-0.2585449,-22.54962,-23.19084,-32.37405,-57.04,-69.0,-138.92
0.5107422,0.9023438,-0.2138672,-17.12214,-19.62595,-32.23664,-63.48,-72.68,-137.08
0.5412598,0.8740234,-0.2331543,-9.801527,-10.91603,-36.89313,-63.48,-72.68,-137.08
0.5493164,0.8339844,-0.2370605,-1.40458,-6.068702,-36.05344,-63.48,-72.68,-137.08
0.5544434,0.7915039,-0.2236328,-0.1755725,-8.908397,-32.64122,-68.08,-76.36,-135.24
0.5517578,0.7436523,-0.2094727,-5.389313,-8.763359,-28.91603,-68.08,-76.36,-135.24
0.5490723,0.7302246,-0.1862793,-1.916031,-8.839695,-23.84733,-68.08,-76.36,-135.24
0.5488281,0.7036133,-0.1508789,0.4580153,-5.687023,-20.86259,-70.84,-80.04,-134.32
0.5529785,0.6789551,-0.1437988,-0.8167939,-2.984733,-15.32061,-70.84,-80.04,-134.32
0.5644531,0.6638184,-0.1540527,-1.19084,-1.694656,-6.664122,-72.68,-81.88,-133.4
0.5632324,0.6608887,-0.152832,4.129771,1.175573,-0.6717557,-72.68,-81.88,-133.4
0.5581055,0.6711426,-0.1569824,6.938931,1.877863,2.045802,-72.68,-81.88,-133.4
0.5563965,0.6877441,-0.1477051,5.40458,5.183206,3.954198,-72.68,-82.8,-133.4
0.559082,0.6855469,-0.1516113,6.061069,9.145039,10.0687,-72.68,-82.8,-133.4
0.5549316,0.6850586,-0.152832,6.603054,6.541985,17.9313,-72.68,-82.8,-133.4
0.5400391,0.7197266,-0.1235352,3.160305,10.55725,23.69466,-71.76,-81.88,-134.32
0.5344238,0.7729492,-0.1506348,6.38168,13.57252,26.03053,-71.76,-81.88,-134.32
0.532959,0.8208008,-0.1708984,13.18321,22.39695,24.94657,-69.0,-79.12,-135.24
0.5344238,0.815918,-0.2353516,17.51145,19.55725,23.96947,-69.0,-79.12,-135.24
0.5427246,0.8032227,-0.2575684,18.87023,15.87786,22.96947,-69.0,-79.12,-135.24
0.5568848,0.8059082,-0.2490234,19.78626,16.70992,23.10687,-65.32,-76.36,-137.08
0.5541992,0.8693848,-0.1950684,24.55725,14.59542,19.48855,-65.32,-76.36,-137.08
0.5446777,0.845459,-0.1694336,33.0229,21.33588,19.64122,-65.32,-76.36,-137.08
0.5458984,0.8356934,-0.1711426,35.22901,26.9084,20.59542,-59.8,-74.52,-138.92
0.5444336,0.8415527,-0.2148438,29.38931,30.39695,23.14504,-59.8,-74.52,-138.92
0.5214844,0.8857422,-0.2243652,12.99237,29.37405,25.0687,-54.28,-71.76,-139.84
0.5148926,0.887207,-0.2949219,10.40458,30.20611,26.90076,-54.28,-71.76,-139.84
0.5031738,0.8752441,-0.3295898,25.59542,34.38931,25.61069,-54.28,-71.76,-139.84
0.4807129,0.8769531,-0.34375,22.76336,33.12214,22.61832,-50.6,-69.0,-140.76
0.4675293,0.8857422,-0.3518066,14.63359,32.15267,19.61832,-50.6,-69.0,-140.76
0.4633789,0.8508301,-0.361084,16.35114,31.78626,16.03053,-50.6,-69.0,-140.76
0.4553223,0.8161621,-0.3908691,20.15267,31.62595,16.85496,-46.0,-67.16,-141.68
0.435791,0.8178711,-0.3911133,14.87023,25.66412,17.64886,-46.0,-67.16,-141.68
0.4272461,0.8369141,-0.3620605,10.03817,22.69466,18.70229,-43.24,-64.4,-142.6
0.4284668,0.8869629,-0.3725586,15.48855,23.0229,16.38931,-43.24,-64.4,-142.6
0.4213867,0.8947754,-0.3632813,16.17557,22.67175,13.73282,-43.24,-64.4,-142.6
0.4274902,0.8950195,-0.3933105,16.06107,20.22137,11.25954,-40.48,-62.56,-142.6
0.439209,0.9125977,-0.4145508,10.17557,14.83969,7.351145,-40.48,-62.56,-142.6
0.4472656,0.9150391,-0.4238281,-0.9847328,4.496183,4.664122,-40.48,-62.56,-142.6
0.4541016,0.9584961,-0.4199219,-1.48855,-2.633588,1.694656,-39.56,-61.64,-143.52
0.4462891,0.9624023,-0.3996582,-7.946565,-12.36641,-6.671756,-39.56,-61.64,-143.52
0.4433594,0.9528809,-0.3703613,-14.0229,-15.61832,-10.94656,-40.48,-61.64,-143.52
0.4682617,0.934082,-0.329834,-15.66412,-20.70229,-18.06107,-44.16,-63.48,-142.6
0.4829102,0.9182129,-0.3249512,-19.68702,-22.59542,-21.9313,-44.16,-63.48,-142.6
0.4997559,0.887207,-0.3027344,-23.58015,-24.25954,-23.9542,-44.16,-63.48,-142.6
0.5217285,0.8781738,-0.2875977,-24.75573,-21.68702,-24.34351,-47.84,-66.24,-141.68
0.5275879,0.8994141,-0.2558594,-30.77099,-24.51908,-25.36641,-47.84,-66.24,-141.68
0.5378418,0.9072266,-0.2104492,-26.79389,-14.14504,-28.27481,-47.84,-66.24,-141.68
0.5727539,0.8964844,-0.2685547,-19.98473,-8.328244,-31.47328,-53.36,-69.0,-141.68
0.5742188,0.862793,-0.3186035,-10.23664,-7.580153,-33.67176,-53.36,-69.0,-141.68
0.5737305,0.8400879,-0.3103027,-7.198473,-15.07634,-36.13741,-58.88,-70.84,-140.76
0.5783691,0.8325195,-0.2739258,-6.770992,-17.12977,-39.44275,-58.88,-70.84,-140.76
0.5849609,0.7819824,-0.2597656,-5.29771,-19.94657,-40.9542,-58.88,-70.84,-140.76
0.5927734,0.7219238,-0.2294922,-3.015267,-23.63359,-37.86259,-62.56,-76.36,-138.92
0.5939941,0.6999512,-0.1972656,-1.877863,-23.0916,-34.23664,-62.56,-76.36,-138.92
0.5817871,0.666748,-0.151123,0.4122138,-20.78626,-28.42748,-62.56,-76.36,-138.92
0.5825195,0.6477051,-0.1291504,-3.687023,-18.16031,-21.19084,-65.32,-80.96,-136.16
0.567627,0.6374512,-0.1223145,-3.137405,-8.343512,-14.67939,-65.32,-80.96,-136.16
0.543457,0.6281738,-0.09545898,4.099236,-6.984733,-9.145039,-65.32,-80.96,-136.16
0.5393066,0.635498,-0.07006836,3.603053,3.564885,-0.5267176,-68.08,-84.64,-134.32
0.5471191,0.6499023,-0.1154785,1.412214,9.793893,9.007633,-68.08,-84.64,-134.32
