ax,ay,az,gx,gy,gz,mx,my,mz
-0.8706055,0.1589355,-0.5117188,28.32825,35.82443,-63.70992,117.76,-72.68,31.28
-0.8808594,0.151123,-0.5061035,38.42748,39.15267,-67.27481,117.76,-72.68,31.28
-0.8828125,0.1413574,-0.5495605,42.9771,45.21374,-63.46565,117.76,-72.68,31.28
-0.9123535,0.1286621,-0.6057129,22.14504,40.21374,-51.50382,121.44,-75.44,22.08
-0.84375,0.06884766,-0.609375,16.48092,43.16794,-50.46565,121.44,-75.44,22.08
-0.8864746,0.05078125,-0.6015625,16.8855,37.0687,-54.0,120.52,-82.8,13.8
-0.9382324,0.09570313,-0.6418457,17.07634,35.92366,-44.8855,120.52,-82.8,13.8
-0.9067383,0.07128906,-0.6572266,19.20611,41.83969,-39.28244,120.52,-82.8,13.8
-0.9169922,0.05615234,-0.670166,20.43511,45.9084,-40.37405,121.44,-86.48,4.6
-0.9455566,0.09472656,-0.6848145,6.129771,28.05343,-31.80153,121.44,-86.48,4.6
-0.934082,0.08178711,-0.7304688,0.6412213,30.70229,-25.86259,121.44,-86.48,4.6
-0.9401855,0.03540039,-0.7148438,4.580153,36.79389,-41.74809,121.44,-89.24,-0.92
-0.8840332,0.105957,-0.6987305,-0.8931297,32.32824,-32.64122,121.44,-89.24,-0.92
-0.9223633,0.121582,-0.7145996,-10.82443,21.83969,-11.9542,120.52,-91.08,-3.68
-0.8896484,0.1025391,-0.7175293,-20.66412,14.43511,2.618321,120.52,-91.08,-3.68
-0.8432617,0.09692383,-0.7194824,-18.68702,15.31298,8.305344,120.52,-91.08,-3.68
-0.8684082,0.1115723,-0.7141113,-31.61069,13.92366,16.53435,119.6,-92.92,-4.6
