ax,ay,az,gx,gy,gz,mx,my,mz
0.2299805,0.576416,-0.7285156,31.14504,22.01527,10.32824,-47.84,-145.36,19.32
0.2788086,0.6132813,-0.7038574,4.709924,-23.61832,6.519084,-47.84,-145.36,19.32
0.5500488,0.4689941,-0.7304688,-14.30534,-20.26718,-7.351145,-47.84,-145.36,19.32
0.5739746,0.3713379,-0.7556152,-1.526718,-2.427481,9.793893,-48.76,-145.36,17.48
0.4538574,0.4172363,-0.7495117,14.25954,12.98473,-6.236641,-48.76,-145.36,17.48
0.4138184,0.4621582,-0.7636719,19.10687,-8.908397,4.40458,-49.68,-145.36,17.48
0.5715332,0.5446777,-0.7912598,21.14504,-15.14504,-0.5419847,-49.68,-145.36,17.48
0.6188965,0.5273438,-0.7624512,-0.7557252,18.16031,-9.893129,-49.68,-145.36,17.48
0.4555664,0.4992676,-0.8088379,-17.54198,33.42748,-17.22901,-48.76,-145.36,15.64
0.3217773,0.3703613,-0.8088379,-21.05343,15.93893,-8.862596,-48.76,-145.36,15.64
0.4138184,0.2685547,-0.6821289,2.099237,-17.16794,-9.458015,-48.76,-145.36,15.64
0.7624512,0.3391113,-0.666748,15.57252,-4.419847,9.022901,-48.76,-144.44,17.48
0.7121582,0.482666,-0.8613281,17.38931,71.87023,-16.34351,-48.76,-144.44,17.48
0.159668,0.5688477,-0.8195801,7.450382,70.38931,-25.03053,-52.44,-144.44,14.72
-0.008056641,0.480957,-0.7666016,-11.73282,-24.14504,0.5877862,-52.44,-144.44,14.72
0.4570313,0.4121094,-0.7805176,-4.160306,-75.16794,6.29771,-52.44,-144.44,14.72
0.7939453,0.4140625,-0.732666,16.9084,-28.9542,2.244275,-48.76,-145.36,14.72
0.6503906,0.4938965,-0.6105957,21.1145,16.20611,-4.854962,-48.76,-145.36,14.72
0.5166016,0.552002,-0.6723633,6.534351,12.61069,-6.78626,-48.76,-145.36,14.72
0.5273438,0.546875,-0.7722168,-13.49618,10.34351,4.091603,-46.92,-147.2,11.96
0.442627,0.4475098,-0.826416,-18.89313,24.38168,-17.37405,-46.92,-147.2,11.96
0.2976074,0.4108887,-0.8237305,-0.129771,6.198473,-17.21374,-47.84,-146.28,13.8
0.3522949,0.472168,-0.7912598,3.877863,-22.27481,-8.526717,-47.84,-146.28,13.8
0.4296875,0.3693848,-0.8349609,-3.755725,-5.549618,-10.81679,-44.16,-148.12,13.8
0.5002441,0.4250488,-0.8422852,9.580153,-16.1145,2.70229,-44.16,-148.12,13.8
0.5600586,0.543457,-0.8181152,10.69466,0.961832,-3.832061,-41.4,-148.12,14.72
